0.1000000000; 0.8365692765; 2.8687494010
0.2000000000; 0.8837189398; 3.6334393837
0.3000000000; 0.9421133699; 3.5313706665
0.4000000000; 1.1203319443; 4.0083474888
0.5000000000; 1.3038450172; 4.6875801404
0.6000000000; 1.3177037406; 4.0555869997
0.7000000000; 1.6211710975; 5.8021204771
0.8000000000; 1.8974343484; 6.5625953285
0.9000000000; 2.0658590328; 8.2350099504
